6.806772882447355358e-09,0.000000000000000000e+00
6.806772882447355358e-09,1.020669937133789062e-03
6.806772882447355358e-09,1.984596252441406250e-03
6.806772882447355358e-09,1.413798332214355469e-02
6.806772882447355358e-09,6.311631202697753906e-02
6.806772882447355358e-09,6.432604789733886719e-02
6.806772882447355358e-09,7.749986648559570312e-02
6.806772991825130119e-09,8.847093582153320312e-02
6.806772991825130119e-09,1.216170787811279297e-01
6.806773152306837807e-09,1.237215995788574219e-01
6.806773152306837807e-09,1.253652572631835938e-01
6.806773152306837807e-09,1.265189647674560547e-01
6.806773152306837807e-09,1.739187240600585938e-01
6.806773152306837807e-09,1.761040687561035156e-01
1.118608092048021788e-06,1.863522529602050781e-01
1.118608092048021788e-06,1.984488964080810547e-01
1.042573937164795285e-05,2.393195629119873047e-01
2.418623146478157465e-05,2.414846420288085938e-01
3.793157260971660722e-05,2.516088485717773438e-01
3.793157260971660722e-05,2.663359642028808594e-01
3.849214973104820843e-05,2.997348308563232422e-01
4.163200768534077779e-05,3.027315139770507812e-01
4.573111930983193840e-05,3.056302070617675781e-01
4.573111930983193840e-05,3.142442703247070312e-01
4.573111930983193840e-05,3.429596424102783203e-01
5.468806068051861583e-05,3.483290672302246094e-01
8.437334798660322394e-05,3.504428863525390625e-01
8.437334798660322394e-05,3.529076576232910156e-01
8.437334798660322394e-05,3.849608898162841797e-01
1.100026335770225739e-04,3.900110721588134766e-01
1.472802656168481906e-04,3.970339298248291016e-01
1.472802656168481906e-04,4.101152420043945312e-01
1.666215253266321731e-04,4.472985267639160156e-01
2.422163969498052874e-04,4.497988224029541016e-01
2.422163969498052874e-04,4.613525867462158203e-01
2.685879741483917626e-04,4.735248088836669922e-01
2.685879741483917626e-04,5.112667083740234375e-01
3.426710618182912216e-04,5.170009136199951172e-01
3.426710618182912216e-04,5.235390663146972656e-01
3.651128705490785270e-04,5.358974933624267578e-01
3.651128705490785270e-04,5.770397186279296875e-01
4.393378210364835769e-04,5.825142860412597656e-01
4.393378210364835769e-04,5.870039463043212891e-01
4.676690646019385830e-04,5.991113185882568359e-01
4.676690646019385830e-04,6.464357376098632812e-01
5.405419245663918310e-04,6.517155170440673828e-01
5.713726446208609259e-04,6.573395729064941406e-01
5.713726446208609259e-04,6.675853729248046875e-01
5.971794282577890228e-04,7.078363895416259766e-01
6.356922475417051089e-04,7.115874290466308594e-01
6.356922475417051089e-04,7.159523963928222656e-01
6.671729281336713198e-04,7.180690765380859375e-01
6.671729281336713198e-04,7.492382526397705078e-01
7.105122048192425701e-04,7.514352798461914062e-01
7.394067425276535819e-04,7.631042003631591797e-01
7.394067425276535819e-04,7.734162807464599609e-01
7.646277720042464823e-04,7.991886138916015625e-01
8.033321900756828669e-04,8.050127029418945312e-01
8.033321900756828669e-04,8.104369640350341797e-01
8.033321900756828669e-04,8.134202957153320312e-01
8.223833802266506104e-04,8.491005897521972656e-01
8.613295410329671045e-04,8.549392223358154297e-01
8.613295410329671045e-04,8.602731227874755859e-01
8.923796741679475980e-04,8.634507656097412109e-01
8.923796741679475980e-04,9.047663211822509766e-01
9.651259151688595852e-04,9.104909896850585938e-01
9.651259151688595852e-04,9.187581539154052734e-01
9.958158627227061462e-04,9.268951416015625000e-01
9.958158627227061462e-04,9.627733230590820312e-01
1.067672363354275249e-03,9.701154232025146484e-01
1.067672363354275249e-03,9.722018241882324219e-01
1.067672363354275249e-03,9.742252826690673828e-01
1.067672363354275249e-03,1.007017135620117188e+00
1.141088375870381649e-03,1.010238885879516602e+00
1.141088375870381649e-03,1.017512321472167969e+00
1.141088375870381649e-03,1.020830154418945312e+00
1.141088375870381649e-03,1.052380800247192383e+00
1.195094931545108907e-03,1.054033994674682617e+00
1.195094931545108907e-03,1.067173719406127930e+00
1.217979586339173938e-03,1.076956033706665039e+00
1.217979586339173938e-03,1.113018274307250977e+00
1.283292842058370411e-03,1.116397142410278320e+00
1.283292842058370411e-03,1.118726491928100586e+00
1.283292842058370411e-03,1.120636940002441406e+00
1.283292842058370411e-03,1.163722991943359375e+00
1.339534624261220271e-03,1.166233539581298828e+00
1.373728648509562516e-03,1.177803039550781250e+00
1.373728648509562516e-03,1.188766717910766602e+00
1.393608476515500625e-03,1.227303266525268555e+00
1.428725267880091420e-03,1.231275558471679688e+00
1.464003558469790340e-03,1.240207195281982422e+00
1.464003558469790340e-03,1.248499155044555664e+00
1.478292871824005541e-03,1.292824029922485352e+00
1.548861903195525216e-03,1.295822620391845703e+00
1.548861903195525216e-03,1.304650545120239258e+00
1.572563148933336062e-03,1.317008018493652344e+00
1.572563148933336062e-03,1.344069242477416992e+00
1.603440334536115420e-03,1.349966287612915039e+00
1.603440334536115420e-03,1.355190038681030273e+00
1.630458001966201284e-03,1.357408523559570312e+00
1.630458001966201284e-03,1.388489246368408203e+00
1.660400220066367933e-03,1.390858888626098633e+00
1.660400220066367933e-03,1.397025108337402344e+00
1.691644905791145608e-03,1.400754213333129883e+00
1.691644905791145608e-03,1.433946132659912109e+00
1.751887456457176676e-03,1.436657428741455078e+00
1.751887456457176676e-03,1.439161062240600586e+00
1.751887456457176676e-03,1.446536779403686523e+00
1.751887456457176676e-03,1.477500677108764648e+00
1.809335173948352056e-03,1.482681512832641602e+00
1.809335173948352056e-03,1.488322734832763672e+00
1.823725905962763792e-03,1.499031543731689453e+00
1.823725905962763792e-03,1.532999038696289062e+00
1.854820576176182366e-03,1.534755706787109375e+00
1.885995220925283395e-03,1.539973974227905273e+00
1.885995220925283395e-03,1.546034574508666992e+00
1.885995220925283395e-03,1.568362951278686523e+00
1.906552714459162348e-03,1.576731920242309570e+00
1.906552714459162348e-03,1.580767393112182617e+00
1.938583237707326929e-03,1.583373785018920898e+00
1.938583237707326929e-03,1.623053312301635742e+00
1.989286870952444112e-03,1.627292394638061523e+00
1.989286870952444112e-03,1.635332584381103516e+00
2.007836489636858658e-03,1.644748687744140625e+00
2.007836489636858658e-03,1.682080507278442383e+00
2.067825807268699936e-03,1.687758207321166992e+00
2.067825807268699936e-03,1.692821979522705078e+00
2.067825807268699936e-03,1.696271896362304688e+00
2.067825807268699936e-03,1.728276491165161133e+00
2.118295484110677401e-03,1.733020782470703125e+00
2.118295484110677401e-03,1.740540742874145508e+00
2.139894432390924538e-03,1.752405405044555664e+00
2.139894432390924538e-03,1.787087917327880859e+00
2.194183438342307054e-03,1.789190530776977539e+00
2.194183438342307054e-03,1.791162490844726562e+00
2.194183438342307054e-03,1.796884775161743164e+00
2.219998932266287542e-03,1.835244655609130859e+00
2.250620225350956263e-03,1.836937427520751953e+00
2.276135562408027578e-03,1.847676515579223633e+00
2.276135562408027578e-03,1.853165388107299805e+00
2.296829157691515459e-03,1.889906883239746094e+00
2.326694728508974311e-03,1.895375728607177734e+00
2.326694728508974311e-03,1.899876356124877930e+00
2.326694728508974311e-03,1.901872158050537109e+00
2.343338744149516244e-03,1.937437057495117188e+00
2.373885424650491911e-03,1.945952653884887695e+00
2.401951008734444851e-03,1.949329614639282227e+00
2.401951008734444851e-03,1.961745023727416992e+00
2.420917298279513363e-03,1.998263835906982422e+00
2.449660425871206127e-03,2.000900745391845703e+00
2.449660425871206127e-03,2.009184360504150391e+00
2.470820268494472189e-03,2.012776374816894531e+00
2.470820268494472189e-03,2.044728517532348633e+00
2.490472305521114569e-03,2.047694683074951172e+00
2.518524393344127952e-03,2.056725025177001953e+00
2.518524393344127952e-03,2.068601608276367188e+00
2.533278580792075376e-03,2.095061779022216797e+00
2.559868840430092139e-03,2.100270748138427734e+00
2.559868840430092139e-03,2.105126380920410156e+00
2.559868840430092139e-03,2.106809139251708984e+00
2.581782098124946450e-03,2.145042419433593750e+00
2.609144239240002681e-03,2.152011871337890625e+00
2.635830712165861903e-03,2.154842853546142578e+00
2.635830712165861903e-03,2.156995058059692383e+00
2.635830712165861903e-03,2.188543081283569336e+00
2.669973427846158206e-03,2.190049171447753906e+00
2.669973427846158206e-03,2.201708316802978516e+00
2.669973427846158206e-03,2.210294246673583984e+00
2.682625880455903611e-03,2.246218442916870117e+00
2.706073120178757816e-03,2.251060485839843750e+00
2.727718134231708717e-03,2.253502845764160156e+00
2.727718134231708717e-03,2.255626440048217773e+00
2.727718134231708717e-03,2.298036098480224609e+00
2.773254593423392627e-03,2.300336837768554688e+00
2.773254593423392627e-03,2.310572147369384766e+00
2.784541797633397452e-03,2.318717956542968750e+00
2.784541797633397452e-03,2.350654363632202148e+00
2.805316658490291347e-03,2.353219747543334961e+00
2.829324956935892754e-03,2.358539819717407227e+00
2.829324956935892754e-03,2.364150285720825195e+00
2.829324956935892754e-03,2.397401332855224609e+00
2.869727655995328672e-03,2.399652481079101562e+00
2.869727655995328672e-03,2.404805421829223633e+00
2.869727655995328672e-03,2.410101413726806641e+00
2.869727655995328672e-03,2.441625356674194336e+00
2.904547144452388797e-03,2.445403575897216797e+00
2.904547144452388797e-03,2.458381414413452148e+00
2.918108205360136001e-03,2.462275743484497070e+00
2.918108205360136001e-03,2.500750780105590820e+00
2.955262069946573873e-03,2.505058526992797852e+00
2.955262069946573873e-03,2.507568597793579102e+00
2.955262069946573873e-03,2.509471654891967773e+00
2.955262069946573873e-03,2.538602828979492188e+00
2.989957821796905384e-03,2.540229797363281250e+00
2.989957821796905384e-03,2.542302131652832031e+00
2.989957821796905384e-03,2.549059629440307617e+00
2.989957821796905384e-03,2.586999177932739258e+00
3.026474439596498010e-03,2.589339256286621094e+00
3.026474439596498010e-03,2.599654436111450195e+00
3.038061310908603437e-03,2.609580516815185547e+00
3.038061310908603437e-03,2.640636205673217773e+00
3.073644981383375982e-03,2.646427392959594727e+00
3.073644981383375982e-03,2.651991844177246094e+00
3.073644981383375982e-03,2.655043840408325195e+00
3.073644981383375982e-03,2.698470354080200195e+00
3.105029790238700033e-03,2.701055049896240234e+00
3.119069776777047987e-03,2.711880207061767578e+00
3.119069776777047987e-03,2.720468997955322266e+00
3.126928846414870657e-03,2.750774860382080078e+00
3.145875553728518133e-03,2.752112627029418945e+00
3.145875553728518133e-03,2.756358623504638672e+00
3.145875553728518133e-03,2.764663934707641602e+00
3.154798695447635134e-03,2.799365520477294922e+00
3.173936756820148249e-03,2.803833007812500000e+00
3.173936756820148249e-03,2.810657024383544922e+00
3.190743670031573418e-03,2.813699245452880859e+00
3.190743670031573418e-03,2.846062183380126953e+00
3.204911142176510973e-03,2.848670959472656250e+00
3.222830751025943137e-03,2.860475540161132812e+00
3.222830751025943137e-03,2.867921352386474609e+00
3.230747749058539113e-03,2.906647205352783203e+00
3.248090129088586527e-03,2.909237146377563477e+00
3.248090129088586527e-03,2.911744594573974609e+00
3.262400801605388773e-03,2.917599916458129883e+00
3.262400801605388773e-03,2.956575393676757812e+00
